job_id,asset,metric_type,metric_name,value,confidence,status,timestamp
ce8a49e9-eefc-4287-82bf-59e1b62e686f,NIFTY50,sentiment,overall_sentiment,0.0,0.5,success,2025-09-07T18:32:22.081390
ce8a49e9-eefc-4287-82bf-59e1b62e686f,NIFTY50,confidence,overall_confidence,0.5,1.0,success,2025-09-07T18:32:22.081390
ce8a49e9-eefc-4287-82bf-59e1b62e686f,NIFTY50,performance,execution_time_seconds,0.0,1.0,success,2025-09-07T18:32:22.081390
ce8a49e9-eefc-4287-82bf-59e1b62e686f,GOLD,sentiment,overall_sentiment,0.3197715298488702,0.769904761904762,success,2025-09-07T18:32:22.081390
ce8a49e9-eefc-4287-82bf-59e1b62e686f,GOLD,confidence,overall_confidence,0.769904761904762,1.0,success,2025-09-07T18:32:22.081390
ce8a49e9-eefc-4287-82bf-59e1b62e686f,GOLD,performance,execution_time_seconds,31.60947,1.0,success,2025-09-07T18:32:22.081390
ce8a49e9-eefc-4287-82bf-59e1b62e686f,GOLD,component_sentiment,technical_analysis_sentiment,1.0,0.715,success,2025-09-07T18:32:22.081390
ce8a49e9-eefc-4287-82bf-59e1b62e686f,GOLD,component_weight,technical_analysis_weight,0.25,1.0,success,2025-09-07T18:32:22.081390
ce8a49e9-eefc-4287-82bf-59e1b62e686f,GOLD,component_sentiment,real_interest_rates_sentiment,0.40285655414444405,0.75,success,2025-09-07T18:32:22.081390
ce8a49e9-eefc-4287-82bf-59e1b62e686f,GOLD,component_weight,real_interest_rates_weight,0.25,1.0,success,2025-09-07T18:32:22.081390
ce8a49e9-eefc-4287-82bf-59e1b62e686f,GOLD,component_sentiment,central_bank_sentiment_sentiment,0.30399714214635176,0.5678571428571428,success,2025-09-07T18:32:22.081390
ce8a49e9-eefc-4287-82bf-59e1b62e686f,GOLD,component_weight,central_bank_sentiment_weight,0.2,1.0,success,2025-09-07T18:32:22.081390
ce8a49e9-eefc-4287-82bf-59e1b62e686f,GOLD,component_sentiment,professional_positioning_sentiment,-0.02427152026703755,0.5,success,2025-09-07T18:32:22.081390
ce8a49e9-eefc-4287-82bf-59e1b62e686f,GOLD,component_weight,professional_positioning_weight,0.15,1.0,success,2025-09-07T18:32:22.081390
ce8a49e9-eefc-4287-82bf-59e1b62e686f,GOLD,component_metric,professional_positioning_estimated_position,-1.6192776678227652,0.5,success,2025-09-07T18:32:22.081390
ce8a49e9-eefc-4287-82bf-59e1b62e686f,GOLD,component_metric,professional_positioning_recent_return,0.009141279116626478,0.5,success,2025-09-07T18:32:22.081390
ce8a49e9-eefc-4287-82bf-59e1b62e686f,GOLD,component_metric,professional_positioning_volume_factor,1.7713906852243098,0.5,success,2025-09-07T18:32:22.081390
ce8a49e9-eefc-4287-82bf-59e1b62e686f,GOLD,component_sentiment,currency_debasement_sentiment,0.0475813752076276,0.8166666666666668,success,2025-09-07T18:32:22.081390
ce8a49e9-eefc-4287-82bf-59e1b62e686f,GOLD,component_weight,currency_debasement_weight,0.1,1.0,success,2025-09-07T18:32:22.081390
ce8a49e9-eefc-4287-82bf-59e1b62e686f,GOLD,component_metric,currency_debasement_components_analyzed,3.0,0.8166666666666668,success,2025-09-07T18:32:22.081390
ce8a49e9-eefc-4287-82bf-59e1b62e686f,GOLD,component_metric,currency_debasement_component_weights_dxy,0.4,0.8166666666666668,success,2025-09-07T18:32:22.081390
ce8a49e9-eefc-4287-82bf-59e1b62e686f,GOLD,component_metric,currency_debasement_component_weights_em_stress,0.3,0.8166666666666668,success,2025-09-07T18:32:22.081390
ce8a49e9-eefc-4287-82bf-59e1b62e686f,GOLD,component_metric,currency_debasement_component_weights_cb_expansion,0.3,0.8166666666666668,success,2025-09-07T18:32:22.081390
ce8a49e9-eefc-4287-82bf-59e1b62e686f,BITCOIN,sentiment,overall_sentiment,-0.06723169328677303,0.5166062092981157,success,2025-09-07T18:32:22.081390
ce8a49e9-eefc-4287-82bf-59e1b62e686f,BITCOIN,confidence,overall_confidence,0.5166062092981157,1.0,success,2025-09-07T18:32:22.081390
ce8a49e9-eefc-4287-82bf-59e1b62e686f,BITCOIN,performance,execution_time_seconds,5.918014,1.0,success,2025-09-07T18:32:22.081390
ce8a49e9-eefc-4287-82bf-59e1b62e686f,BITCOIN,component_sentiment,micro_momentum_sentiment,-0.1525382433370639,0.7166666666666667,success,2025-09-07T18:32:22.081390
ce8a49e9-eefc-4287-82bf-59e1b62e686f,BITCOIN,component_weight,micro_momentum_weight,0.3,1.0,success,2025-09-07T18:32:22.081390
